Date,Close,Volume,Average,,,,,,,,,,
10/11/2017, $153.68 ,"20,150,762",153.045,,,,,,,,,,
13/11/2017, $153.87 ,"12,522,399",153.274,,,,,,,,,,
14/11/2017, $153.31 ,"25,173,763",153.39,,,,,,,,,,
15/11/2017, $152.59 ,"24,808,004",153.439,,,,,,,,,,
16/11/2017, $154.54 ,"34,790,570",153.712,,,,,,,,,,
17/11/2017, $153.95 ,"28,725,800",153.78,,,,,,,,,,
20/11/2017, $153.83 ,"21,143,944",153.784,,,,,,,,,,
21/11/2017, $155.50 ,"20,147,763",153.946,,,,,,,,,,
22/11/2017, $155.69 ,"17,299,040",154.065,,,,,,,,,,
24/11/2017, $156.26 ,"8,280,586",154.322,,,,,,,,,,
27/11/2017, $156.19 ,"22,653,389",154.573,,,,,,,,,,
28/11/2017, $156.59 ,"25,227,320",154.845,,,,,,,,,,
29/11/2017, $153.86 ,"71,986,338",154.9,,,,,,,,,,
30/11/2017, $155.15 ,"56,595,465",155.156,,,,,,,,,,
01/12/2017, $154.49 ,"59,015,828",155.151,,,,,,,,,,
04/12/2017, $152.71 ,"51,319,146",155.027,,,,,,,,,,
05/12/2017, $152.81 ,"40,604,211",154.925,,,,,,,,,,
06/12/2017, $153.50 ,"28,647,769",154.725,,,,,,,,,,
07/12/2017, $154.02 ,"32,666,207",154.558,,,,,,,,,,
08/12/2017, $154.70 ,"28,081,666",154.402,,,,,,,,,,
11/12/2017, $155.90 ,"20,821,528",154.373,,,,,,,,,,
12/12/2017, $155.69 ,"20,310,252",154.283,,,,,,,,,,
13/12/2017, $155.99 ,"24,418,479",154.496,,,,,,,,,,
14/12/2017, $155.88 ,"24,594,682",154.569,,,,,,,,,,
15/12/2017, $157.65 ,"49,816,151",154.885,,,,,,,,,,
18/12/2017, $158.64 ,"26,844,519",155.478,,,,,,,,,,
19/12/2017, $157.70 ,"31,414,968",155.967,,,,,,,,,,
20/12/2017, $157.53 ,"38,972,602",156.37,,,,,,,,,,
21/12/2017, $157.55 ,"18,638,679",156.723,,,,,,,,,,
22/12/2017, $157.37 ,"23,330,440",156.99,,,,,,,,,,
26/12/2017, $156.52 ,"21,918,720",157.052,,,,,,,,,,
27/12/2017, $156.54 ,"22,388,186",157.137,,,,,,,,,,
28/12/2017, $156.73 ,"25,393,825",157.211,,,,,,,,,,
29/12/2017, $155.76 ,"33,185,962",157.199,,,,,,,,,,
02/01/2018, $158.49 ,"32,573,272",157.283,,,,,,,,,,
03/01/2018, $160.03 ,"29,383,557",157.422,,,,,,,,,,
04/01/2018, $160.31 ,"24,776,125",157.683,,,,,,,,,,
05/01/2018, $161.92 ,"26,992,340",158.122,,,,,,,,,,
08/01/2018, $162.55 ,"23,159,061",158.622,,,,,,,,,,
09/01/2018, $162.56 ,"24,782,448",159.141,,,,,,,,,,
10/01/2018, $162.18 ,"34,004,028",159.707,,,,,,,,,,
11/01/2018, $163.29 ,"20,473,518",160.382,,,,,,,,,,
12/01/2018, $164.49 ,"37,762,708",161.158,,,,,,,,,,
16/01/2018, $164.02 ,"41,231,849",161.984,,,,,,,,,,
17/01/2018, $165.79 ,"33,849,879",162.714,,,,,,,,,,
18/01/2018, $165.82 ,"26,432,166",163.293,,,,,,,,,,
19/01/2018, $166.34 ,"38,937,588",163.896,,,,,,,,,,
22/01/2018, $168.12 ,"26,081,388",164.516,,,,,,,,,,
23/01/2018, $169.51 ,"37,989,650",165.212,,,,,,,,,,
24/01/2018, $168.41 ,"54,287,377",165.797,,,,,,,,,,
25/01/2018, $168.35 ,"28,924,956",166.414,,,,,,,,,,
