Date,Close,Volume,Average,,,,,,,,,,
03/10/2018, $74.17 ,"1,080,491",74.417,,,,,,,,,,
04/10/2018, $73.38 ,"2,369,937",74.29,,,,,,,,,,
05/10/2018, $72.95 ,"2,577,494",74.116,,,,,,,,,,
08/10/2018, $72.83 ,"2,684,266",73.965,,,,,,,,,,
09/10/2018, $72.69 ,"1,526,809",73.785,,,,,,,,,,
10/10/2018, $70.58 ,"8,818,435",73.399,,,,,,,,,,
11/10/2018, $69.39 ,"14,970,954",72.894,,,,,,,,,,
12/10/2018, $70.23 ,"5,689,169",72.491,,,,,,,,,,
15/10/2018, $69.85 ,"3,722,132",72.029,,,,,,,,,,
16/10/2018, $71.26 ,"8,685,998",71.733,,,,,,,,,,
17/10/2018, $71.07 ,"4,446,271",71.423,,,,,,,,,,
18/10/2018, $69.93 ,"3,787,540",71.078,,,,,,,,,,
19/10/2018, $70.07 ,"3,358,185",70.79,,,,,,,,,,
22/10/2018, $69.89 ,"2,020,022",70.496,,,,,,,,,,
23/10/2018, $69.35 ,"4,222,694",70.162,,,,,,,,,,
24/10/2018, $67.43 ,"4,995,765",69.847,,,,,,,,,,
25/10/2018, $68.39 ,"4,275,388",69.747,,,,,,,,,,
26/10/2018, $67.47 ,"9,070,176",69.471,,,,,,,,,,
29/10/2018, $67.03 ,"6,536,451",69.189,,,,,,,,,,
30/10/2018, $67.99 ,"5,115,535",68.862,,,,,,,,,,
31/10/2018, $68.74 ,"3,390,423",68.629,,,,,,,,,,
01/11/2018, $69.70 ,"4,500,206",68.606,,,,,,,,,,
02/11/2018, $69.57 ,"4,137,739",68.556,,,,,,,,,,
05/11/2018, $69.78 ,"2,073,340",68.545,,,,,,,,,,
06/11/2018, $70.08 ,"2,304,510",68.618,,,,,,,,,,
07/11/2018, $71.36 ,"1,901,990",69.011,,,,,,,,,,
08/11/2018, $70.78 ,"1,661,786",69.25,,,,,,,,,,
09/11/2018, $70.18 ,"2,918,743",69.521,,,,,,,,,,
12/11/2018, $68.89 ,"3,088,128",69.707,,,,,,,,,,
13/11/2018, $68.99 ,"3,785,843",69.807,,,,,,,,,,
14/11/2018, $68.74 ,"3,351,804",69.807,,,,,,,,,,
15/11/2018, $69.40 ,"6,038,665",69.777,,,,,,,,,,
16/11/2018, $69.58 ,"4,189,338",69.778,,,,,,,,,,
19/11/2018, $68.53 ,"11,799,108",69.653,,,,,,,,,,
20/11/2018, $67.28 ,"5,943,746",69.373,,,,,,,,,,
21/11/2018, $67.90 ,"3,029,463",69.027,,,,,,,,,,
23/11/2018, $67.45 ,"1,215,322",68.694,,,,,,,,,,
26/11/2018, $68.44 ,"4,068,106",68.52,,,,,,,,,,
27/11/2018, $68.52 ,"3,520,747",68.483,,,,,,,,,,
28/11/2018, $69.91 ,"3,695,123",68.575,,,,,,,,,,
29/11/2018, $69.62 ,"2,948,535",68.663,,,,,,,,,,
30/11/2018, $69.83 ,"3,101,067",68.706,,,,,,,,,,
03/12/2018, $70.73 ,"3,838,333",68.821,,,,,,,,,,
04/12/2018, $68.75 ,"4,112,448",68.843,,,,,,,,,,
06/12/2018, $68.45 ,"9,554,746",68.96,,,,,,,,,,
07/12/2018, $67.14 ,"9,034,942",68.884,,,,,,,,,,
10/12/2018, $66.94 ,"7,898,974",68.833,,,,,,,,,,
11/12/2018, $67.03 ,"12,914,276",68.692,,,,,,,,,,
12/12/2018, $67.74 ,"5,630,934",68.614,,,,,,,,,,
13/12/2018, $67.68 ,"5,518,190",68.391,,,,,,,,,,
14/12/2018, $66.59 ,"5,836,997",68.088,,,,,,,,,,
17/12/2018, $65.58 ,"9,241,537",67.663,,,,,,,,,,
18/12/2018, $64.95 ,"8,859,953",67.085,,,,,,,,,,
19/12/2018, $64.05 ,"6,191,338",66.615,,,,,,,,,,
20/12/2018, $63.49 ,"14,400,295",66.119,,,,,,,,,,
21/12/2018, $62.29 ,"13,965,013",65.634,,,,,,,,,,
24/12/2018, $61.18 ,"7,077,937",65.058,,,,,,,,,,
26/12/2018, $63.44 ,"15,493,121",64.699,,,,,,,,,,
27/12/2018, $63.74 ,"13,249,879",64.299,,,,,,,,,,
28/12/2018, $63.85 ,"13,395,956",63.916,,,,,,,,,,
31/12/2018, $64.16 ,"8,878,229",63.673,,,,,,,,,,
02/01/2019, $64.14 ,"6,233,207",63.529,,,,,,,,,,
03/01/2019, $63.05 ,"5,110,987",63.339,,,,,,,,,,
04/01/2019, $65.06 ,"6,288,974",63.44,,,,,,,,,,
07/01/2019, $65.46 ,"3,630,877",63.637,,,,,,,,,,
08/01/2019, $65.94 ,"4,535,849",64.002,,,,,,,,,,
09/01/2019, $66.55 ,"3,461,572",64.539,,,,,,,,,,
10/01/2019, $66.86 ,"3,110,865",64.881,,,,,,,,,,
11/01/2019, $66.62 ,"15,803,873",65.169,,,,,,,,,,
14/01/2019, $66.24 ,"4,467,481",65.408,,,,,,,,,,
15/01/2019, $66.84 ,"4,393,416",65.676,,,,,,,,,,
16/01/2019, $67.03 ,"4,148,540",65.965,,,,,,,,,,
17/01/2019, $67.52 ,"3,570,854",66.412,,,,,,,,,,
18/01/2019, $68.23 ,"5,224,358",66.729,,,,,,,,,,
22/01/2019, $67.33 ,"7,538,146",66.916,,,,,,,,,,
23/01/2019, $67.50 ,"4,049,506",67.072,,,,,,,,,,
24/01/2019, $67.62 ,"4,520,907",67.179,,,,,,,,,,
25/01/2019, $68.37 ,"5,278,309",67.33,,,,,,,,,,
28/01/2019, $67.90 ,"9,777,993",67.458,,,,,,,,,,
29/01/2019, $67.91 ,"3,944,047",67.625,,,,,,,,,,
30/01/2019, $68.87 ,"4,185,955",67.828,,,,,,,,,,
31/01/2019, $69.32 ,"5,528,524",68.057,,,,,,,,,,
01/02/2019, $69.24 ,"4,794,363",68.229,,,,,,,,,,
04/02/2019, $69.64 ,"2,342,893",68.37,,,,,,,,,,
05/02/2019, $70.05 ,"4,445,080",68.642,,,,,,,,,,
06/02/2019, $69.78 ,"4,517,634",68.87,,,,,,,,,,
07/02/2019, $69.05 ,"3,067,043",69.013,,,,,,,,,,
08/02/2019, $69.03 ,"3,991,153",69.079,,,,,,,,,,
11/02/2019, $68.94 ,"2,323,146",69.183,,,,,,,,,,
12/02/2019, $69.79 ,"2,141,719",69.371,,,,,,,,,,
13/02/2019, $69.83 ,"2,355,662",69.467,,,,,,,,,,
14/02/2019, $69.79 ,"5,637,328",69.514,,,,,,,,,,
15/02/2019, $70.51 ,"2,482,785",69.641,,,,,,,,,,
19/02/2019, $70.75 ,"938,963",69.752,,,,,,,,,,
20/02/2019, $70.94 ,"1,790,251",69.841,,,,,,,,,,
21/02/2019, $70.77 ,"2,037,737",69.94,,,,,,,,,,
22/02/2019, $71.20 ,"1,467,391",70.155,,,,,,,,,,
25/02/2019, $71.38 ,"1,959,717",70.39,,,,,,,,,,
26/02/2019, $71.43 ,"1,988,275",70.639,,,,,,,,,,
27/02/2019, $71.28 ,"1,956,747",70.788,,,,,,,,,,
28/02/2019, $71.03 ,"7,012,739",70.908,,,,,,,,,,
01/03/2019, $71.41 ,"4,186,647",71.07,,,,,,,,,,
04/03/2019, $71.20 ,"3,677,892",71.139,,,,,,,,,,
05/03/2019, $71.21 ,"2,561,524",71.185,,,,,,,,,,
06/03/2019, $70.86 ,"2,935,437",71.177,,,,,,,,,,
07/03/2019, $70.12 ,"3,671,256",71.112,,,,,,,,,,
08/03/2019, $69.94 ,"3,024,801",70.986,,,,,,,,,,
11/03/2019, $70.87 ,"1,635,684",70.935,,,,,,,,,,
12/03/2019, $71.14 ,"6,770,619",70.906,,,,,,,,,,
13/03/2019, $71.55 ,"3,341,224",70.933,,,,,,,,,,
14/03/2019, $71.48 ,"1,564,227",70.978,,,,,,,,,,
15/03/2019, $72.06 ,"3,079,944",71.043,,,,,,,,,,
18/03/2019, $72.46 ,"1,391,950",71.169,,,,,,,,,,
19/03/2019, $72.52 ,"4,977,796",71.3,,,,,,,,,,
20/03/2019, $72.34 ,"4,063,816",71.448,,,,,,,,,,
21/03/2019, $72.85 ,"2,173,242",71.721,,,,,,,,,,
22/03/2019, $71.34 ,"4,214,544",71.861,,,,,,,,,,
25/03/2019, $71.33 ,"4,008,428",71.907,,,,,,,,,,
26/03/2019, $71.82 ,"2,033,156",71.975,,,,,,,,,,
27/03/2019, $71.49 ,"2,407,847",71.969,,,,,,,,,,
28/03/2019, $71.70 ,"1,878,119",71.991,,,,,,,,,,
29/03/2019, $72.15 ,"3,205,788",72,,,,,,,,,,
01/04/2019, $73.03 ,"2,565,227",72.057,,,,,,,,,,
02/04/2019, $73.00 ,"1,889,712",72.105,,,,,,,,,,
03/04/2019, $73.34 ,"3,175,481",72.205,,,,,,,,,,
04/04/2019, $73.45 ,"1,990,960",72.265,,,,,,,,,,
05/04/2019, $73.73 ,"1,063,985",72.504,,,,,,,,,,
08/04/2019, $73.82 ,"1,006,626",72.753,,,,,,,,,,
09/04/2019, $73.43 ,"1,170,212",72.914,,,,,,,,,,
10/04/2019, $73.74 ,"1,572,998",73.139,,,,,,,,,,
11/04/2019, $73.51 ,"1,257,589",73.32,,,,,,,,,,
12/04/2019, $74.03 ,"1,460,383",73.508,,,,,,,,,,
15/04/2019, $74.00 ,"1,522,769",73.605,,,,,,,,,,
16/04/2019, $74.08 ,"1,637,019",73.713,,,,,,,,,,
17/04/2019, $74.11 ,"2,266,454",73.79,,,,,,,,,,
18/04/2019, $74.13 ,"2,703,612",73.858,,,,,,,,,,
22/04/2019, $74.12 ,"1,286,520",73.897,,,,,,,,,,
23/04/2019, $74.52 ,"685,836",73.967,,,,,,,,,,
24/04/2019, $74.11 ,"3,025,373",74.035,,,,,,,,,,
25/04/2019, $74.09 ,"2,909,675",74.07,,,,,,,,,,
26/04/2019, $74.37 ,"1,497,036",74.156,,,,,,,,,,
29/04/2019, $74.55 ,"1,511,928",74.208,,,,,,,,,,
30/04/2019, $74.62 ,"1,468,778",74.27,,,,,,,,,,
01/05/2019, $74.11 ,"2,759,810",74.273,,,,,,,,,,
02/05/2019, $73.94 ,"2,356,202",74.256,,,,,,,,,,
03/05/2019, $74.72 ,"1,628,549",74.315,,,,,,,,,,
06/05/2019, $74.10 ,"2,460,626",74.313,,,,,,,,,,
07/05/2019, $72.84 ,"2,985,742",74.145,,,,,,,,,,
08/05/2019, $72.80 ,"3,831,470",74.014,,,,,,,,,,
09/05/2019, $72.43 ,"2,799,695",73.848,,,,,,,,,,
10/05/2019, $72.88 ,"2,358,672",73.699,,,,,,,,,,
13/05/2019, $71.05 ,"2,583,286",73.349,,,,,,,,,,
14/05/2019, $71.71 ,"2,538,651",73.058,,,,,,,,,,
15/05/2019, $72.00 ,"1,995,070",72.847,,,,,,,,,,
16/05/2019, $72.54 ,"1,074,010",72.707,,,,,,,,,,
17/05/2019, $71.99 ,"2,023,557",72.434,,,,,,,,,,
20/05/2019, $71.55 ,"956,476",72.179,,,,,,,,,,
21/05/2019, $72.20 ,"742,796",72.115,,,,,,,,,,
22/05/2019, $71.91 ,"1,598,868",72.026,,,,,,,,,,
23/05/2019, $71.10 ,"2,381,075",71.893,,,,,,,,,,
24/05/2019, $71.49 ,"890,265",71.754,,,,,,,,,,
28/05/2019, $70.88 ,"9,210,403",71.737,,,,,,,,,,
29/05/2019, $70.47 ,"7,753,611",71.613,,,,,,,,,,
30/05/2019, $70.78 ,"4,760,064",71.491,,,,,,,,,,
31/05/2019, $70.09 ,"2,542,172",71.246,,,,,,,,,,
03/06/2019, $70.22 ,"6,591,216",71.069,,,,,,,,,,
04/06/2019, $71.36 ,"4,660,336",71.05,,,,,,,,,,
05/06/2019, $71.61 ,"2,512,177",70.991,,,,,,,,,,
06/06/2019, $71.99 ,"2,228,934",70.999,,,,,,,,,,
07/06/2019, $72.75 ,"1,991,944",71.164,,,,,,,,,,
10/06/2019, $73.06 ,"2,629,315",71.321,,,,,,,,,,
11/06/2019, $73.27 ,"2,006,553",71.56,,,,,,,,,,
12/06/2019, $72.85 ,"853,094",71.798,,,,,,,,,,
13/06/2019, $73.10 ,"1,056,191",72.03,,,,,,,,,,
14/06/2019, $72.78 ,"2,140,695",72.299,,,,,,,,,,
17/06/2019, $71.94 ,"1,088,048",72.471,,,,,,,,,,
18/06/2019, $72.87 ,"7,473,405",72.622,,,,,,,,,,
19/06/2019, $73.11 ,"5,488,456",72.772,,,,,,,,,,
20/06/2019, $73.94 ,"1,740,508",72.967,,,,,,,,,,
21/06/2019, $73.74 ,"1,718,255",73.066,,,,,,,,,,
24/06/2019, $73.66 ,"1,265,832",73.126,,,,,,,,,,
25/06/2019, $73.07 ,"3,736,232",73.106,,,,,,,,,,
26/06/2019, $73.12 ,"2,500,682",73.133,,,,,,,,,,
27/06/2019, $73.40 ,"1,761,323",73.163,,,,,,,,,,
28/06/2019, $73.71 ,"2,653,090",73.256,,,,,,,,,,
01/07/2019, $74.29 ,"2,820,823",73.491,,,,,,,,,,
02/07/2019, $74.47 ,"3,807,122",73.651,,,,,,,,,,
03/07/2019, $74.94 ,"863,426",73.834,,,,,,,,,,
05/07/2019, $74.59 ,"2,026,247",73.899,,,,,,,,,,
08/07/2019, $74.20 ,"2,741,559",73.945,,,,,,,,,,
09/07/2019, $74.16 ,"1,650,556",73.995,,,,,,,,,,
10/07/2019, $74.54 ,"3,731,789",74.142,,,,,,,,,,
11/07/2019, $74.63 ,"2,889,993",74.293,,,,,,,,,,
12/07/2019, $74.85 ,"792,236",74.438,,,,,,,,,,
15/07/2019, $74.91 ,"1,982,764",74.558,,,,,,,,,,
16/07/2019, $74.63 ,"1,942,514",74.592,,,,,,,,,,
17/07/2019, $74.30 ,"1,337,890",74.575,,,,,,,,,,
18/07/2019, $74.65 ,"1,258,084",74.546,,,,,,,,,,
19/07/2019, $74.22 ,"2,375,615",74.509,,,,,,,,,,
22/07/2019, $74.40 ,"1,644,696",74.529,,,,,,,,,,
23/07/2019, $74.81 ,"1,554,270",74.594,,,,,,,,,,
24/07/2019, $75.05 ,"1,270,279",74.645,,,,,,,,,,
25/07/2019, $74.49 ,"2,078,991",74.631,,,,,,,,,,
26/07/2019, $74.86 ,"1,554,282",74.632,,,,,,,,,,
29/07/2019, $74.81 ,"1,187,575",74.622,,,,,,,,,,
30/07/2019, $74.45 ,"1,605,033",74.604,,,,,,,,,,
31/07/2019, $73.76 ,"3,977,337",74.55,,,,,,,,,,
01/08/2019, $73.16 ,"4,611,276",74.401,,,,,,,,,,
02/08/2019, $72.51 ,"3,615,509",74.23,,,,,,,,,,
05/08/2019, $70.37 ,"6,066,114",73.827,,,,,,,,,,
06/08/2019, $71.17 ,"13,946,187",73.463,,,,,,,,,,
07/08/2019, $71.42 ,"4,399,688",73.1,,,,,,,,,,
08/08/2019, $72.47 ,"4,058,679",72.898,,,,,,,,,,
09/08/2019, $71.98 ,"2,800,846",72.61,,,,,,,,,,
12/08/2019, $71.17 ,"2,750,803",72.246,,,,,,,,,,
13/08/2019, $72.21 ,"2,796,552",72.022,,,,,,,,,,
14/08/2019, $70.15 ,"4,146,696",71.661,,,,,,,,,,
15/08/2019, $70.28 ,"3,528,025",71.373,,,,,,,,,,
16/08/2019, $71.24 ,"2,233,307",71.246,,,,,,,,,,
19/08/2019, $71.84 ,"1,769,194",71.393,,,,,,,,,,
20/08/2019, $71.46 ,"1,590,988",71.422,,,,,,,,,,
21/08/2019, $72.05 ,"1,109,873",71.485,,,,,,,,,,
22/08/2019, $71.94 ,"1,921,121",71.432,,,,,,,,,,
23/08/2019, $70.44 ,"3,961,983",71.278,,,,,,,,,,
26/08/2019, $71.09 ,"2,992,173",71.27,,,,,,,,,,
27/08/2019, $70.90 ,"2,974,096",71.139,,,,,,,,,,
28/08/2019, $71.19 ,"10,657,143",71.243,,,,,,,,,,
29/08/2019, $71.99 ,"3,962,800",71.414,,,,,,,,,,
30/08/2019, $72.13 ,"3,108,465",71.503,,,,,,,,,,
03/09/2019, $71.74 ,"2,548,810",71.493,,,,,,,,,,
04/09/2019, $72.70 ,"1,090,678",71.617,,,,,,,,,,
05/09/2019, $73.49 ,"1,436,333",71.761,,,,,,,,,,
06/09/2019, $73.59 ,"1,332,672",71.926,,,,,,,,,,
09/09/2019, $73.68 ,"3,275,500",72.25,,,,,,,,,,
10/09/2019, $73.69 ,"2,504,889",72.51,,,,,,,,,,
11/09/2019, $74.26 ,"1,433,482",72.846,,,,,,,,,,
12/09/2019, $74.58 ,"1,732,376",73.185,,,,,,,,,,
13/09/2019, $74.66 ,"2,169,835",73.452,,,,,,,,,,
16/09/2019, $74.35 ,"1,620,336",73.674,,,,,,,,,,
17/09/2019, $74.47 ,"1,054,032",73.947,,,,,,,,,,
18/09/2019, $74.43 ,"1,051,054",74.12,,,,,,,,,,
19/09/2019, $74.51 ,"1,109,348",74.222,,,,,,,,,,
20/09/2019, $74.23 ,"1,625,383",74.286,,,,,,,,,,
23/09/2019, $74.13 ,"928,520",74.331,,,,,,,,,,
24/09/2019, $73.69 ,"4,060,576",74.331,,,,,,,,,,
25/09/2019, $73.89 ,"6,669,443",74.294,,,,,,,,,,
26/09/2019, $73.81 ,"6,084,273",74.217,,,,,,,,,,
27/09/2019, $73.40 ,"1,993,869",74.091,,,,,,,,,,
30/09/2019, $73.75 ,"1,487,858",74.031,,,,,,,,,,
01/10/2019, $72.90 ,"2,298,620",73.874,,,,,,,,,,
02/10/2019, $71.68 ,"2,518,018",73.599,,,,,,,,,,
03/10/2019, $72.28 ,"7,860,330",73.376,,,,,,,,,,
04/10/2019, $73.04 ,"2,933,300",73.257,,,,,,,,,,
07/10/2019, $72.75 ,"2,268,513",73.119,,,,,,,,,,
08/10/2019, $71.79 ,"2,587,960",72.929,,,,,,,,,,
09/10/2019, $72.41 ,"1,536,454",72.781,,,,,,,,,,
10/10/2019, $72.98 ,"2,962,484",72.698,,,,,,,,,,
11/10/2019, $73.97 ,"4,277,547",72.755,,,,,,,,,,
14/10/2019, $73.77 ,"1,201,881",72.757,,,,,,,,,,
15/10/2019, $74.51 ,"2,847,396",72.918,,,,,,,,,,
16/10/2019, $74.53 ,"2,983,190",73.203,,,,,,,,,,
17/10/2019, $74.71 ,"1,954,182",73.446,,,,,,,,,,
18/10/2019, $74.46 ,"1,509,835",73.588,,,,,,,,,,
21/10/2019, $75.00 ,"860,597",73.813,,,,,,,,,,
22/10/2019, $74.76 ,"1,683,544",74.11,,,,,,,,,,
23/10/2019, $75.03 ,"2,133,063",74.372,,,,,,,,,,
24/10/2019, $75.20 ,"1,295,233",74.594,,,,,,,,,,
25/10/2019, $75.41 ,"1,268,133",74.738,,,,,,,,,,
28/10/2019, $75.86 ,"1,142,610",74.947,,,,,,,,,,
29/10/2019, $75.77 ,"1,343,595",75.073,,,,,,,,,,
30/10/2019, $75.95 ,"2,386,701",75.215,,,,,,,,,,
31/10/2019, $75.77 ,"3,823,756",75.321,,,,,,,,,,
01/11/2019, $76.54 ,"1,985,922",75.529,,,,,,,,,,
04/11/2019, $76.87 ,"1,415,519",75.716,,,,,,,,,,
05/11/2019, $76.89 ,"3,875,147",75.929,,,,,,,,,,
06/11/2019, $76.85 ,"1,388,585",76.111,,,,,,,,,,
07/11/2019, $77.17 ,"1,211,807",76.308,,,,,,,,,,
08/11/2019, $77.17 ,"1,846,241",76.484,,,,,,,,,,
11/11/2019, $76.99 ,"1,012,199",76.597,,,,,,,,,,
12/11/2019, $76.94 ,"1,860,647",76.714,,,,,,,,,,
13/11/2019, $76.87 ,"936,370",76.806,,,,,,,,,,
14/11/2019, $76.88 ,"1,583,315",76.917,,,,,,,,,,
15/11/2019, $77.39 ,"2,037,825",77.002,,,,,,,,,,
18/11/2019, $77.46 ,"1,289,558",77.061,,,,,,,,,,
19/11/2019, $77.37 ,"2,816,211",77.109,,,,,,,,,,
20/11/2019, $77.04 ,"1,767,189",77.128,,,,,,,,,,
21/11/2019, $77.01 ,"955,247",77.112,,,,,,,,,,
22/11/2019, $77.08 ,"905,459",77.103,,,,,,,,,,
25/11/2019, $77.67 ,"1,430,080",77.171,,,,,,,,,,
26/11/2019, $77.73 ,"1,372,339",77.25,,,,,,,,,,
27/11/2019, $78.02 ,"639,385",77.365,,,,,,,,,,
29/11/2019, $77.54 ,"4,851,272",77.431,,,,,,,,,,
02/12/2019, $77.04 ,"3,269,289",77.396,,,,,,,,,,
03/12/2019, $76.65 ,"3,252,071",77.315,,,,,,,,,,
04/12/2019, $77.18 ,"2,282,789",77.296,,,,,,,,,,
05/12/2019, $77.26 ,"1,986,628",77.318,,,,,,,,,,
06/12/2019, $77.87 ,"1,684,260",77.404,,,,,,,,,,
09/12/2019, $77.62 ,"2,199,978",77.458,,,,,,,,,,
10/12/2019, $77.57 ,"2,081,809",77.448,,,,,,,,,,
11/12/2019, $77.94 ,"1,249,135",77.469,,,,,,,,,,
12/12/2019, $78.63 ,"3,291,192",77.53,,,,,,,,,,
13/12/2019, $78.88 ,"3,149,981",77.664,,,,,,,,,,
16/12/2019, $78.51 ,"1,587,953",77.811,,,,,,,,,,
17/12/2019, $78.50 ,"1,671,161",77.996,,,,,,,,,,
18/12/2019, $78.55 ,"2,486,221",78.133,,,,,,,,,,
19/12/2019, $78.73 ,"2,847,203",78.28,,,,,,,,,,
20/12/2019, $78.87 ,"2,071,839",78.38,,,,,,,,,,
23/12/2019, $79.05 ,"1,385,481",78.523,,,,,,,,,,
24/12/2019, $79.07 ,"1,295,949",78.673,,,,,,,,,,
26/12/2019, $79.50 ,"764,576",78.829,,,,,,,,,,
27/12/2019, $79.55 ,"1,247,165",78.921,,,,,,,,,,
30/12/2019, $79.07 ,"1,798,517",78.94,,,,,,,,,,
31/12/2019, $79.25 ,"2,016,779",79.014,,,,,,,,,,
02/01/2020, $80.07 ,"2,341,644",79.171,,,,,,,,,,
03/01/2020, $79.38 ,"1,686,733",79.254,,,,,,,,,,
06/01/2020, $79.56 ,"2,297,959",79.337,,,,,,,,,,
07/01/2020, $79.36 ,"2,313,143",79.386,,,,,,,,,,
08/01/2020, $79.75 ,"2,932,852",79.456,,,,,,,,,,
09/01/2020, $80.20 ,"1,694,646",79.569,,,,,,,,,,
10/01/2020, $80.02 ,"3,321,267",79.621,,,,,,,,,,
13/01/2020, $80.62 ,"2,383,370",79.728,,,,,,,,,,
14/01/2020, $80.55 ,"1,863,008",79.876,,,,,,,,,,
15/01/2020, $80.50 ,"1,618,596",80.001,,,,,,,,,,
16/01/2020, $81.09 ,"1,401,838",80.103,,,,,,,,,,
17/01/2020, $81.31 ,"1,912,425",80.296,,,,,,,,,,
21/01/2020, $80.87 ,"2,564,485",80.427,,,,,,,,,,
22/01/2020, $80.93 ,"2,105,660",80.584,,,,,,,,,,
23/01/2020, $80.94 ,"2,980,436",80.703,,,,,,,,,,
24/01/2020, $80.27 ,"2,580,202",80.71,,,,,,,,,,
27/01/2020, $78.78 ,"1,887,203",80.586,,,,,,,,,,
28/01/2020, $79.52 ,"1,828,175",80.476,,,,,,,,,,
29/01/2020, $79.51 ,"1,049,418",80.372,,,,,,,,,,
30/01/2020, $79.51 ,"4,115,379",80.273,,,,,,,,,,
31/01/2020, $78.11 ,"5,473,429",79.975,,,,,,,,,,
03/02/2020, $78.64 ,"3,539,678",79.708,,,,,,,,,,
04/02/2020, $79.99 ,"2,279,376",79.62,,,,,,,,,,
05/02/2020, $80.75 ,"2,399,215",79.602,,,,,,,,,,
06/02/2020, $80.91 ,"3,090,344",79.599,,,,,,,,,,
07/02/2020, $80.38 ,"2,062,212",79.61,,,,,,,,,,
10/02/2020, $80.78 ,"1,832,570",79.81,,,,,,,,,,
11/02/2020, $81.19 ,"2,963,985",79.977,,,,,,,,,,
12/02/2020, $81.73 ,"2,056,712",80.199,,,,,,,,,,
13/02/2020, $81.36 ,"3,010,340",80.384,,,,,,,,,,
14/02/2020, $81.44 ,"1,032,810",80.717,,,,,,,,,,
18/02/2020, $81.12 ,"2,040,331",80.965,,,,,,,,,,
19/02/2020, $81.46 ,"2,220,939",81.112,,,,,,,,,,
20/02/2020, $80.99 ,"2,419,302",81.136,,,,,,,,,,
21/02/2020, $80.36 ,"2,489,575",81.081,,,,,,,,,,
24/02/2020, $77.60 ,"8,362,441",80.803,,,,,,,,,,
25/02/2020, $75.61 ,"7,897,804",80.286,,,,,,,,,,
26/02/2020, $75.68 ,"7,015,554",79.735,,,,,,,,,,
27/02/2020, $73.03 ,"10,056,280",78.865,,,,,,,,,,
28/02/2020, $72.26 ,"7,472,153",77.955,,,,,,,,,,
02/03/2020, $74.65 ,"7,880,095",77.276,,,,,,,,,,
03/03/2020, $72.87 ,"6,983,529",76.451,,,,,,,,,,
04/03/2020, $75.86 ,"3,885,201",75.891,,,,,,,,,,
05/03/2020, $73.54 ,"3,210,117",75.146,,,,,,,,,,
06/03/2020, $72.23 ,"4,586,209",74.333,,,,,,,,,,
09/03/2020, $66.79 ,"15,532,792",73.252,,,,,,,,,,
10/03/2020, $69.86 ,"6,150,534",72.677,,,,,,,,,,
11/03/2020, $66.25 ,"7,040,160",71.734,,,,,,,,,,
12/03/2020, $59.74 ,"10,362,195",70.405,,,,,,,,,,
13/03/2020, $64.02 ,"10,081,652",69.581,,,,,,,,,,
16/03/2020, $56.84 ,"6,968,766",67.8,,,,,,,,,,
17/03/2020, $60.39 ,"8,580,819",66.552,,,,,,,,,,
18/03/2020, $56.76 ,"9,230,199",64.642,,,,,,,,,,
19/03/2020, $57.12 ,"9,173,783",63,,,,,,,,,,
20/03/2020, $55.31 ,"6,484,826",61.308,,,,,,,,,,
23/03/2020, $54.33 ,"8,156,714",60.062,,,,,,,,,,
24/03/2020, $58.75 ,"5,105,712",58.951,,,,,,,,,,
25/03/2020, $60.36 ,"14,629,404",58.362,,,,,,,,,,
26/03/2020, $63.54 ,"13,227,547",58.742,,,,,,,,,,
27/03/2020, $61.68 ,"5,637,926",58.508,,,,,,,,,,
30/03/2020, $63.04 ,"6,088,882",59.128,,,,,,,,,,
31/03/2020, $62.57 ,"9,648,294",59.346,,,,,,,,,,
01/04/2020, $59.70 ,"4,057,645",59.64,,,,,,,,,,
02/04/2020, $60.90 ,"4,061,844",60.018,,,,,,,,,,
03/04/2020, $59.99 ,"3,180,218",60.486,,,,,,,,,,
06/04/2020, $63.69 ,"4,577,725",61.422,,,,,,,,,,
07/04/2020, $63.76 ,"3,946,343",61.923,,,,,,,,,,
08/04/2020, $65.30 ,"6,039,240",62.417,,,,,,,,,,
09/04/2020, $66.25 ,"5,729,548",62.688,,,,,,,,,,
13/04/2020, $65.72 ,"5,530,803",63.092,,,,,,,,,,
14/04/2020, $67.41 ,"3,172,471",63.529,,,,,,,,,,
15/04/2020, $65.73 ,"4,626,044",63.845,,,,,,,,,,
16/04/2020, $66.01 ,"2,940,852",64.476,,,,,,,,,,
17/04/2020, $67.81 ,"5,653,612",65.167,,,,,,,,,,
20/04/2020, $66.82 ,"5,004,307",65.85,,,,,,,,,,
21/04/2020, $64.77 ,"6,007,671",65.958,,,,,,,,,,
22/04/2020, $66.29 ,"4,314,185",66.211,,,,,,,,,,
23/04/2020, $66.22 ,"3,718,600",66.303,,,,,,,,,,
24/04/2020, $66.90 ,"4,069,893",66.368,,,,,,,,,,
27/04/2020, $67.99 ,"10,858,590",66.595,,,,,,,,,,
28/04/2020, $68.00 ,"2,974,268",66.654,,,,,,,,,,
29/04/2020, $69.80 ,"5,434,011",67.061,,,,,,,,,,
30/04/2020, $68.72 ,"20,850,282",67.332,,,,,,,,,,
01/05/2020, $66.91 ,"3,467,519",67.242,,,,,,,,,,
04/05/2020, $67.13 ,"2,017,173",67.273,,,,,,,,,,
05/05/2020, $67.60 ,"2,558,775",67.556,,,,,,,,,,
06/05/2020, $67.24 ,"2,618,044",67.651,,,,,,,,,,
